,index,Timestamp,Value 1,Moving average (5),Moving average (6),Moving average (8),Moving average (10)
3585,3585,1593352624763.0,15207.0,12395.8,11795.5,12137.375,14040.7
3586,3586,1593352684916.0,6737.0,10577.2,11452.666666666666,11541.875,12324.4
3587,3587,1593352745136.0,15426.0,12360.4,11385.333333333334,11617.0,11926.2
3588,3588,1593352805365.0,9425.0,11289.8,11871.166666666666,11695.875,11718.6
3589,3589,1593352913948.0,21894.0,13737.8,13057.166666666666,12453.875,12425.5
3590,3590,1593353001276.0,19531.0,14602.6,14703.333333333334,14081.5,13499.2
3591,3591,1593353089557.0,17374.0,16730.0,15064.5,14406.0,13653.6
3592,3592,1593353218342.0,23199.0,18284.6,17808.166666666668,16099.125,15322.5
3593,3593,1593353299624.0,9644.0,18328.4,16844.5,15403.75,14809.1
3594,3594,1593353381885.0,19558.0,17861.2,18533.333333333332,17006.375,15799.5
3595,3595,1593353549275.0,36061.0,21167.2,20894.5,19585.75,17884.9
3596,3596,1593353633244.0,10558.0,19804.0,19399.0,19727.375,18267.0
3597,3597,1593353693512.0,14780.0,18120.2,18966.666666666668,18838.125,18202.4
3598,3598,1593353753659.0,7719.0,17735.2,16386.666666666668,17361.625,18031.8
3599,3599,1593353813828.0,15341.0,16891.8,17336.166666666668,17107.5,17376.5
3600,3600,1593353873996.0,16251.0,12929.8,16785.0,16239.0,17048.5
3601,3601,1593353934165.0,23498.0,15517.8,14691.166666666666,17970.75,17660.9
3602,3602,1593353994338.0,9836.0,14529.0,14570.833333333334,16755.5,16324.6
3603,3603,1593354055107.0,14436.0,15872.4,14513.5,14052.375,16803.8
3604,3604,1593354115280.0,6445.0,14093.2,14301.166666666666,13538.25,15492.5
3605,3605,1593354175752.0,16854.0,14213.8,14553.333333333334,13797.5,13571.8
3606,3606,1593354235926.0,6792.0,10872.6,12976.833333333334,13681.625,13195.2
3607,3607,1593354296085.0,15064.0,11918.2,11571.166666666666,13647.0,13223.6
3608,3608,1593354356260.0,9908.0,11012.6,11583.166666666666,12854.125,13442.5
3609,3609,1593354416428.0,13065.0,12336.6,11354.666666666666,11550.0,13214.9
3610,3610,1593354476587.0,8016.0,10569.0,11616.5,11322.5,12391.4
3611,3611,1593354536772.0,15100.0,12230.6,11324.166666666666,11405.5,11551.6
3612,3612,1593354596983.0,8159.0,10849.6,11552.0,11619.75,11383.9
3613,3613,1593354657158.0,14559.0,11779.8,11467.833333333334,11332.875,11396.2
3614,3614,1593354717329.0,7993.0,10765.4,11148.666666666666,11483.0,11551.0
3615,3615,1593354777494.0,14957.0,12153.6,11464.0,11469.625,11361.3
3616,3616,1593354838377.0,6265.0,10386.6,11172.166666666666,11014.25,11308.6
3617,3617,1593354899051.0,16442.0,12043.2,11395.833333333334,11436.375,11446.4
3618,3618,1593354959221.0,7262.0,10583.8,11246.333333333334,11342.125,11181.8
3619,3619,1593355019382.0,16588.0,12302.8,11584.5,11528.125,11534.1
3620,3620,1593355079564.0,8465.0,11004.4,11663.166666666666,11566.375,11579.0
3621,3621,1593355139891.0,13206.0,12392.6,11371.333333333334,11397.25,11389.6
3622,3622,1593355200097.0,7914.0,10687.0,11646.166666666666,11387.375,11365.1
3623,3623,1593355260270.0,15034.0,12241.4,11411.5,11397.0,11412.6
3624,3624,1593355320442.0,8159.0,10555.6,11561.0,11633.75,11429.2
3625,3625,1593355380613.0,15617.0,11986.0,11399.166666666666,11530.625,11495.2
3626,3626,1593355441093.0,10652.0,11475.2,11763.666666666666,11954.375,11933.9
3627,3627,1593355501243.0,25708.0,15034.0,13847.333333333334,13094.375,12860.5
3628,3628,1593355561409.0,17938.0,15614.8,15518.0,14278.5,13928.1
3629,3629,1593355621576.0,30133.0,20009.6,18034.5,16394.375,15282.6
3630,3630,1593355681733.0,22140.0,21314.2,20364.666666666668,18172.625,16650.1
3631,3631,1593355741896.0,20609.0,23305.6,21196.666666666668,18869.5,17390.4
3632,3632,1593355802063.0,9897.0,20143.4,21070.833333333332,19086.75,17588.7
3633,3633,1593355862233.0,13206.0,19197.0,18987.166666666668,18785.375,17405.9
3634,3634,1593355922394.0,8016.0,14773.6,17333.5,18455.875,17391.6
3635,3635,1593355982558.0,15510.0,13447.6,14896.333333333334,17181.125,17380.9
3636,3636,1593356042722.0,7687.0,10863.2,12487.5,15899.75,17084.4
3637,3637,1593356102892.0,13908.0,11665.4,11370.666666666666,13871.625,15904.4
3638,3638,1593356163063.0,8496.0,10723.4,11137.166666666666,12166.125,14960.2
3639,3639,1593356223236.0,15305.0,12181.2,11487.0,11503.125,13477.4
3640,3640,1593356283403.0,6265.0,10332.2,11195.166666666666,11049.125,11889.9
3641,3641,1593356343572.0,16860.0,12166.8,11420.166666666666,11505.875,11515.0
3642,3642,1593356403731.0,8512.0,11087.6,11557.666666666666,11567.875,11376.5
3643,3643,1593356463904.0,13129.0,12014.2,11427.833333333334,11270.25,11368.8
3644,3644,1593356524064.0,9836.0,10920.4,11651.166666666666,11538.875,11550.8
3645,3645,1593356584234.0,13338.0,12335.0,11323.333333333334,11467.625,11333.6
3646,3646,1593356644373.0,8108.0,10584.6,11630.5,11419.125,11375.7
3647,3647,1593356704540.0,15690.0,12020.2,11435.5,11467.25,11553.9
3648,3648,1593356765012.0,7687.0,10931.8,11298.0,11645.0,11473.0
3649,3649,1593356825280.0,13535.0,11671.6,11365.666666666666,11229.375,11296.0
3650,3650,1593356885427.0,7993.0,10602.6,11058.5,11164.5,11468.8
3651,3651,1593356945604.0,16049.0,12190.8,11510.333333333334,11529.5,11387.7
3652,3652,1593357005772.0,6737.0,10400.2,11281.833333333334,11142.125,11210.2
3653,3653,1593357065948.0,18996.0,12662.0,11832.833333333334,11849.375,11796.9
3654,3654,1593357126112.0,7262.0,11407.4,11762.0,11743.625,11539.5
3655,3655,1593357186281.0,13063.0,12421.4,11683.333333333334,11415.25,11512.0
3656,3656,1593357246452.0,9644.0,11140.4,11958.5,11659.875,11665.6
3657,3657,1593357306628.0,13063.0,12405.6,11460.833333333334,11600.875,11402.9
3658,3658,1593357366764.0,7914.0,10189.2,11657.0,11591.0,11425.6
3659,3659,1593357426932.0,16316.0,12000.0,11210.333333333334,11624.375,11703.7
3660,3660,1593357487084.0,13616.0,12110.6,12269.333333333334,12484.25,12266.0
3661,3661,1593357547255.0,22545.0,14690.8,13849.666666666666,12927.875,12915.6
3662,3662,1593357607424.0,8558.0,13789.8,13668.666666666666,13089.875,13097.7
3663,3663,1593357667609.0,16555.0,15518.0,14250.666666666666,13526.375,12853.6
3664,3664,1593357727758.0,6839.0,13622.6,14071.5,13175.75,12811.3
3665,3665,1593357787923.0,14857.0,13870.8,13828.333333333334,13400.0,12990.7
3666,3666,1593357848089.0,8543.0,11070.4,12982.833333333334,13478.625,12880.6
3667,3667,1593357908254.0,13063.0,11971.4,11402.5,13072.0,12880.6
3668,3668,1593357968424.0,9644.0,10589.2,11583.5,12575.5,13053.6
3669,3669,1593358028586.0,21672.0,13555.8,12436.333333333334,12466.375,13589.2
3670,3670,1593358088754.0,6265.0,11837.4,12340.666666666666,12179.75,12854.1
3671,3671,1593358148923.0,16683.0,13465.4,12645.0,12195.75,12267.9
3672,3672,1593358209170.0,6508.0,12154.4,12305.833333333334,12154.375,12062.9
3673,3673,1593358269296.0,14994.0,13224.4,12627.666666666666,12171.5,11906.8
3674,3674,1593358329461.0,8465.0,10583.0,12431.166666666666,12161.75,12069.4
3675,3675,1593358389613.0,15280.0,12386.0,11365.833333333334,12438.875,12111.7
3676,3676,1593358449784.0,9164.0,10882.2,11849.0,12378.875,12173.8
3677,3677,1593358509953.0,14983.0,12577.2,11565.666666666666,11542.75,12365.8
3678,3678,1593358570130.0,8441.0,11266.6,11887.833333333334,11814.75,12245.5
3679,3679,1593358630305.0,14819.0,12537.4,11858.666666666666,11581.75,11560.2
3680,3680,1593358690440.0,7993.0,11080.0,11780.0,11767.375,11733.0
3681,3681,1593358750619.0,15696.0,12386.4,11849.333333333334,11855.125,11634.3
3682,3682,1593358811318.0,6265.0,10642.8,11366.166666666666,11580.125,11610.0
3683,3683,1593358871488.0,17872.0,12529.0,11847.666666666666,11904.125,11897.8
3684,3684,1593358932239.0,9139.0,11393.0,11964.0,11901.0,11965.2
3685,3685,1593358992378.0,15776.0,12949.6,12123.5,12000.125,12014.8
3686,3686,1593359052514.0,16075.0,13025.4,13470.5,12954.375,12705.9
3687,3687,1593359112684.0,22515.0,16275.4,14607.0,13916.375,13459.1
3688,3688,1593359172853.0,19973.0,16695.6,16891.666666666668,15413.875,14612.3
3689,3689,1593359233024.0,26113.0,20090.4,18265.166666666668,16716.0,15741.7
3690,3690,1593359293192.0,23139.0,21563.0,20598.5,18825.25,17256.3
3691,3691,1593359353362.0,19352.0,22218.4,21194.5,19010.25,17621.9
3692,3692,1593359413531.0,8467.0,19408.8,19926.5,18926.25,17842.1
3693,3693,1593359473695.0,13177.0,18049.6,18370.166666666668,18601.375,17372.6
3694,3694,1593359533805.0,7914.0,14409.8,16360.333333333334,17581.25,17250.1
3695,3695,1593359593974.0,15277.0,12837.4,14554.333333333334,16676.5,17200.2
3696,3696,1593359654422.0,7984.0,10563.8,12028.5,15177.875,16391.1
3697,3697,1593359714876.0,14713.0,11813.0,11255.333333333334,13752.875,15610.9
3698,3698,1593359775211.0,9675.0,11112.6,11456.666666666666,12069.875,14581.1
3699,3699,1593359835385.0,38468.0,17223.4,15671.833333333334,14459.375,15816.6
3700,3700,1593359895515.0,8040.0,15776.0,15692.833333333334,14406.0,14306.7
3701,3701,1593359955684.0,17826.0,17744.4,16117.666666666666,14987.125,14154.1
3702,3702,1593360015850.0,8982.0,16598.2,16284.0,15120.625,14205.6
3703,3703,1593360076116.0,17922.0,18247.6,16818.833333333332,15451.25,14680.1
3704,3704,1593360136276.0,8467.0,12247.4,16617.5,15511.625,14735.4
3705,3705,1593360196446.0,14240.0,13487.4,12579.5,15452.5,14631.7
3706,3706,1593360256608.0,7115.0,11345.2,12425.333333333334,15132.5,14544.8
3707,3707,1593360316779.0,15625.0,12673.8,12058.5,12277.125,14636.0
3708,3708,1593360376940.0,7914.0,10672.2,11880.5,12261.375,14459.9
3709,3709,1593360437118.0,14137.0,11806.2,11249.666666666666,11800.25,12026.8
3710,3710,1593360497318.0,10429.0,11044.0,11576.666666666666,11981.125,12265.7
3711,3711,1593360557493.0,14151.0,12451.2,11561.833333333334,11509.75,11898.2
3712,3712,1593360617664.0,7442.0,10814.6,11616.333333333334,11381.625,11744.2
3713,3713,1593360677832.0,15768.0,12385.4,11640.166666666666,11572.625,11528.8
3714,3714,1593360738012.0,6790.0,10916.0,11452.833333333334,11532.0,11361.1
3715,3715,1593360798186.0,14712.0,11772.6,11548.666666666666,11417.875,11408.3
3716,3716,1593360858298.0,8498.0,10642.0,11226.833333333334,11490.875,11546.6
3717,3717,1593360918467.0,14778.0,12109.2,11331.333333333334,11571.0,11461.9
3718,3718,1593360978636.0,6265.0,10208.6,11135.166666666666,11050.5,11297.0
3719,3719,1593361038793.0,24262.0,13703.0,12550.833333333334,12314.375,12309.5
3720,3720,1593361098953.0,6638.0,12088.2,12525.5,12213.875,11930.4
3721,3721,1593361159127.0,13063.0,13001.2,12250.666666666666,11875.75,11821.6
3722,3722,1593361219275.0,9836.0,12012.8,12473.666666666666,12256.5,12061.0
3723,3723,1593361279446.0,14622.0,13684.2,12447.666666666666,12245.25,11946.4
3724,3724,1593361339588.0,8016.0,10435.0,12739.5,12185.0,12069.0
3725,3725,1593361399756.0,15197.0,12146.8,11228.666666666666,12237.375,12117.5
3726,3726,1593361459922.0,7967.0,11127.6,11450.166666666666,12450.125,12064.4
3727,3727,1593361520235.0,13676.0,11895.6,11552.333333333334,11126.875,11954.2
3728,3728,1593361580390.0,8971.0,10765.4,11408.166666666666,11418.5,12224.8
3729,3729,1593361640560.0,14306.0,12023.4,11355.5,11573.875,11229.2
3730,3730,1593361700739.0,6737.0,10331.4,11142.333333333334,11186.5,11239.1
3731,3731,1593361761054.0,15409.0,11819.8,11177.666666666666,11284.875,11473.7
3732,3732,1593361821291.0,8016.0,10687.8,11185.833333333334,11284.875,11291.7
3733,3733,1593361881461.0,13637.0,11621.0,11179.333333333334,11089.875,11193.2
3734,3734,1593361941631.0,9172.0,10594.2,11212.833333333334,11240.5,11308.8
3735,3735,1593362001793.0,14896.0,12226.0,11311.166666666666,11393.0,11278.7
3736,3736,1593362061972.0,6265.0,10397.2,11232.5,11054.75,11108.5
3737,3737,1593362122107.0,16440.0,12082.0,11404.333333333334,11321.5,11384.9
3738,3738,1593362182276.0,7262.0,10807.0,11278.666666666666,11387.125,11214.0
3739,3739,1593362242421.0,14516.0,11875.8,11425.166666666666,11275.5,11235.0
3740,3740,1593362302592.0,8467.0,10590.0,11307.666666666666,11331.875,11408.0
3741,3741,1593362362955.0,13345.0,12006.0,11049.166666666666,11295.375,11201.6
3742,3742,1593362423124.0,8157.0,10349.4,11364.5,11168.5,11215.7
3743,3743,1593362483240.0,16514.0,12199.8,11376.833333333334,11370.75,11503.4
3744,3744,1593362543407.0,8692.0,11035.0,11615.166666666666,11674.125,11455.4
3745,3745,1593362603576.0,13535.0,12048.6,11451.666666666666,11311.0,11319.3
3746,3746,1593362663744.0,11365.0,11652.6,11934.666666666666,11823.875,11829.3
3747,3747,1593362723912.0,28735.0,15768.2,14499.666666666666,13601.25,13058.8
3748,3748,1593362784068.0,17560.0,15977.4,16066.833333333334,14737.875,14088.6
3749,3749,1593362844236.0,28957.0,20030.4,18140.666666666668,16689.375,15532.7
3750,3750,1593362904398.0,24772.0,22277.8,20820.666666666668,18766.25,17163.2
3751,3751,1593362964557.0,21103.0,24225.4,22082.0,19339.875,17939.0
3752,3752,1593363024727.0,8469.0,20172.2,21599.333333333332,19312.0,17970.2
3753,3753,1593363084896.0,14161.0,19492.4,19170.333333333332,19390.25,17734.9
3754,3754,1593363145073.0,8157.0,15332.4,17603.166666666668,18989.25,17681.4
3755,3755,1593363205196.0,15166.0,13411.2,15304.666666666666,17293.125,17844.5
3756,3756,1593363265364.0,7914.0,10773.4,12495.0,16087.375,17499.4
3757,3757,1593363325533.0,14613.0,12002.2,11413.333333333334,14294.375,16087.2
3758,3758,1593363385700.0,10154.0,11200.8,11694.166666666666,12467.125,15346.6
3759,3759,1593363445868.0,16643.0,12898.0,12107.833333333334,11909.625,14115.2
3760,3760,1593363506036.0,6265.0,11117.8,11792.5,11634.125,12264.5
3761,3761,1593363566203.0,17884.0,13111.8,12245.5,12099.5,11942.6
3762,3762,1593363626332.0,6790.0,11547.2,12058.166666666666,11928.625,11774.7
3763,3763,1593363686472.0,14712.0,12458.8,12074.666666666666,11871.875,11829.8
3764,3764,1593363746640.0,8467.0,10823.6,11793.5,11941.0,11860.8
3765,3765,1593363806805.0,15416.0,12653.8,11589.0,12041.375,11885.8
3766,3766,1593363866972.0,7256.0,10528.2,11754.166666666666,11679.125,11820.0
3767,3767,1593363927144.0,15034.0,12177.0,11279.166666666666,11478.0,11862.1
3768,3768,1593363987311.0,7914.0,10817.4,11466.5,11684.125,11638.1
3769,3769,1593364047480.0,12997.0,11723.4,11180.666666666666,11073.25,11273.5
3770,3770,1593364107627.0,9644.0,10569.0,11376.833333333334,11430.0,11611.4
3771,3771,1593364167797.0,14368.0,11991.4,11202.166666666666,11387.0,11259.8
3772,3772,1593364227964.0,7442.0,10473.0,11233.166666666666,11258.875,11325.0
3773,3773,1593364288133.0,15638.0,12017.8,11333.833333333334,11286.625,11417.6
3774,3774,1593364348303.0,6790.0,10776.4,11146.5,11228.375,11249.9
3775,3775,1593364408458.0,14994.0,11846.4,11479.333333333334,11223.375,11207.7
3776,3776,1593364468626.0,7995.0,10571.8,11204.5,11233.5,11281.6
3777,3777,1593364529093.0,14880.0,12059.4,11289.833333333334,11468.875,11266.2
3778,3778,1593364589261.0,7513.0,10434.4,11301.666666666666,11202.5,11226.1
3779,3779,1593364649428.0,24362.0,13948.8,12755.666666666666,12451.75,12362.6
3780,3780,1593364709596.0,6638.0,12277.6,12730.333333333334,12351.25,12062.0
3781,3781,1593364769751.0,14408.0,13560.2,12632.666666666666,12197.5,12066.0
3782,3782,1593364829920.0,10794.0,12743.0,13099.166666666666,12698.0,12401.2
3783,3783,1593364890088.0,13374.0,13915.2,12848.166666666666,12495.5,12174.8
3784,3784,1593364950256.0,8102.0,10663.2,12946.333333333334,12508.875,12306.0
3785,3785,1593365010427.0,18222.0,12980.0,11923.0,12926.625,12628.8
3786,3786,1593365070588.0,7967.0,11691.8,12144.5,12983.375,12626.0
3787,3787,1593365130752.0,15327.0,12598.4,12297.666666666666,11854.0,12670.7
3788,3788,1593365190916.0,9366.0,11796.8,12059.666666666666,12195.0,12856.0
3789,3789,1593365251086.0,13535.0,12883.4,12086.5,12085.875,11773.3
3790,3790,1593365311226.0,6265.0,10492.0,11780.333333333334,11519.75,11736.0
3791,3791,1593365371398.0,16928.0,12284.2,11564.666666666666,11964.0,11988.0
3792,3792,1593365431546.0,6265.0,10471.8,11281.0,11734.375,11535.1
3793,3793,1593365491712.0,15822.0,11763.0,11363.5,11434.375,11779.9
3794,3794,1593365551878.0,8569.0,10769.8,11230.666666666666,11509.625,11826.6
3795,3795,1593365612052.0,14417.0,12400.2,11377.666666666666,11395.875,11446.1
3796,3796,1593365672217.0,7046.0,10423.8,11507.833333333334,11105.875,11354.0
3797,3797,1593365732388.0,14723.0,12115.4,11140.333333333334,11254.375,11293.6
3798,3798,1593365792525.0,6937.0,10338.4,11252.333333333334,11338.375,11050.7
3799,3799,1593365852693.0,14216.0,11467.8,10984.666666666666,10999.375,11118.8
3800,3800,1593365912857.0,7995.0,10183.4,10889.0,11215.625,11291.8
3801,3801,1593365973001.0,15628.0,11899.8,11090.833333333334,11191.375,11161.8
3802,3802,1593366033178.0,6980.0,10351.2,11079.833333333334,10992.75,11233.3
3803,3803,1593366093351.0,16213.0,12206.4,11328.166666666666,11217.25,11272.4
3804,3804,1593366153522.0,6737.0,10710.6,11294.833333333334,11178.625,11089.2
3805,3805,1593366214390.0,13063.0,11724.2,11102.666666666666,10971.125,10953.8
3806,3806,1593366274848.0,20679.0,12734.4,13216.666666666666,12688.875,12317.1
3807,3807,1593366335375.0,22006.0,15739.6,14279.666666666666,13662.625,13045.4
3808,3808,1593366395617.0,28426.0,18182.2,17854.0,16216.5,15194.3
3809,3809,1593366456086.0,22750.0,21384.8,18943.5,17106.75,16047.7
3810,3810,1593366516253.0,23329.0,23438.0,21708.833333333332,19150.375,17581.1
3811,3811,1593366576396.0,18552.0,23012.6,22623.666666666668,19442.75,17873.5
3812,3812,1593366636533.0,9717.0,20554.8,20796.666666666668,19815.25,18147.2
3813,3813,1593366696667.0,14490.0,17767.6,19544.0,19993.625,17974.9
3814,3814,1593366756844.0,7332.0,14684.0,16028.333333333334,18325.25,18034.4
3815,3815,1593366817000.0,16302.0,13278.6,14953.666666666666,17612.25,18358.3
3816,3816,1593366877169.0,7914.0,11151.0,12384.5,15048.25,17081.8
3817,3817,1593366937338.0,13390.0,11885.6,11524.166666666666,13878.25,16220.2
3818,3818,1593366997512.0,9887.0,10965.0,11552.5,12198.0,14366.3
3819,3819,1593367057687.0,13601.0,12218.8,11404.333333333334,11579.125,13451.4
3820,3820,1593367117856.0,6265.0,10211.4,11226.5,11147.625,11745.0
3821,3821,1593367178022.0,22598.0,13148.2,12275.833333333334,12161.125,12149.6
3822,3822,1593367238440.0,6790.0,11828.2,12088.5,12093.375,11856.9
3823,3823,1593367298608.0,16822.0,13215.2,12660.5,12158.375,12090.1
3824,3824,1593367358777.0,7605.0,12016.0,12280.166666666666,12119.75,12117.4
3825,3825,1593367418943.0,13983.0,13559.6,12343.833333333334,12193.875,11885.5
3826,3826,1593367479117.0,8433.0,10726.6,12705.166666666666,12012.125,11937.4
3827,3827,1593367539277.0,17140.0,12796.6,11795.5,12454.5,12312.4
3828,3828,1593367599436.0,7914.0,11015.0,11982.833333333334,12660.625,12115.1
3829,3829,1593367659604.0,13535.0,12201.0,11435.0,11527.75,12108.5
3830,3830,1593367719772.0,7995.0,11003.4,11500.0,11678.375,12281.5
3831,3831,1593367779940.0,15887.0,12494.2,11817.333333333334,11561.5,11610.4
3832,3832,1593367840111.0,6265.0,10319.2,11456.0,11394.0,11557.9
3833,3833,1593367900292.0,17516.0,12239.6,11518.666666666666,11835.625,11627.3
3834,3834,1593367960460.0,7469.0,11026.4,11444.5,11715.125,11613.7
3835,3835,1593368020745.0,14111.0,12249.6,11540.5,11336.5,11626.5
3836,3836,1593368081011.0,9644.0,11001.0,11815.333333333334,11552.75,11747.6
3837,3837,1593368141173.0,14783.0,12704.6,11631.333333333334,11708.75,11511.9
3838,3838,1593368201307.0,9021.0,11005.6,12090.666666666666,11837.0,11622.6
3839,3839,1593368261448.0,22838.0,14079.4,12977.666666666666,12705.875,12552.9
3840,3840,1593368321616.0,8424.0,12942.0,13136.833333333334,12975.75,12595.8
3841,3841,1593368381784.0,13535.0,13720.2,13040.833333333334,12478.125,12360.6
3842,3842,1593368441945.0,9642.0,12692.0,13040.5,12749.75,12698.3
3843,3843,1593368502108.0,16366.0,14161.0,13304.333333333334,13031.625,12583.3
3844,3844,1593368562277.0,6472.0,10887.8,12879.5,12635.125,12483.6
3845,3845,1593368622404.0,16442.0,12491.4,11813.5,12842.5,12716.7
3846,3846,1593368682575.0,8194.0,11423.2,11775.166666666666,12739.125,12571.7
3847,3847,1593368742688.0,16751.0,12845.0,12311.166666666666,11978.25,12768.5
3848,3848,1593368802856.0,6739.0,10919.6,11827.333333333334,11767.625,12540.3
